                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                acc clusters: [tensor(54.8000), tensor(94.4500)]
Client 80, Select Cluster: 1
acc clusters: [tensor(16.8000), tensor(85.4500)]
Client 9, Select Cluster: 1
acc clusters: [tensor(40.8500), tensor(64.9000)]
Client 79, Select Cluster: 1
acc clusters: [tensor(40.8500), tensor(64.9000)]
Client 82, Select Cluster: 1
acc clusters: [tensor(19.2500), tensor(91.6000)]
Client 31, Select Cluster: 1
acc clusters: [tensor(48.3000), tensor(91.5000)]
Client 46, Select Cluster: 0
acc clusters: [tensor(54.0500), tensor(16.2500)]
Client 45, Select Cluster: 0
acc clusters: [tensor(85.4000), tensor(48.)]
Client 84, Select Cluster: 1
acc clusters: [tensor(40.3500), tensor(64.2500)]
Client 34, Select Cluster: 1
acc clusters: [tensor(23.7500), tensor(62.7000)]
Client 21, Select Cluster: 1
acc clusters: [tensor(30.1500), tensor(84.)]
Client 24, Select Cluster: 0
acc clusters: [tensor(54.3500), tensor(16.2500)]
Client 54, Select Cluster: 1
acc clusters: [tensor(40.8500), tensor(64.9000)]
Client 20, Select Cluster: 0
acc clusters: [tensor(60.7500), tensor(37.5500)]
Client 65, Select Cluster: 0
acc clusters: [tensor(85.4000), tensor(48.)]
Client 25, Select Cluster: 0
acc clusters: [tensor(99.1000), tensor(0.)]
Client 36, Select Cluster: 0
acc clusters: [tensor(60.4500), tensor(37.5500)]
Client 39, Select Cluster: 1
acc clusters: [tensor(36.3500), tensor(93.8000)]
## END OF ROUND ##
Average Train loss 0.086
AVG Init Test Loss: 0.718, AVG Init Test Acc: 74.705
AVG Final Test Loss: 0.093, AVG Final Test Acc: 96.100
----- Analysis End of Round -------
Client 90, Count: 0, Labels: {0: 352, 7: 315}
Client 76, Count: 0, Labels: {2: 300, 6: 353}
Client 71, Count: 0, Labels: {1: 272, 8: 261}
Client 80, Count: 0, Labels: {0: 353, 3: 333}
Client 9, Count: 0, Labels: {4: 240, 9: 273}
Client 79, Count: 0, Labels: {4: 240, 9: 272}
Client 82, Count: 0, Labels: {1: 272, 2: 300}
Client 31, Count: 0, Labels: {1: 273, 7: 316}
Client 46, Count: 0, Labels: {4: 240, 6: 353}
Client 45, Count: 0, Labels: {5: 353, 8: 261}
Client 84, Count: 0, Labels: {4: 240, 8: 261}
Client 34, Count: 0, Labels: {1: 273, 4: 240}
Client 21, Count: 0, Labels: {0: 353, 1: 273}
Client 24, Count: 0, Labels: {4: 240, 5: 353}
Client 54, Count: 0, Labels: {4: 240, 9: 273}
Client 20, Count: 0, Labels: {0: 353, 5: 353}
Client 65, Count: 0, Labels: {5: 353, 8: 261}
Client 25, Count: 0, Labels: {5: 353, 6: 353}
Client 36, Count: 0, Labels: {0: 353, 6: 353}
Client 39, Count: 0, Labels: {2: 300, 9: 273}

Selected Clusters [[76, 46, 45, 24, 20, 65, 25, 36], [90, 71, 80, 9, 79, 82, 31, 84, 34, 21, 54, 39]]

Clusters Glob Acc: [tensor(46.8700), tensor(63.5400)]
###### ROUND 103 ######
Clients [ 0  3 14 35 80 57 24  2 39 27  9 55 86 97 59 10 37 19 73 95]
Client 0, Select Cluster: 1
acc clusters: [tensor(48.1500), tensor(90.4000)]
Client 3, Select Cluster: 1
acc clusters: [tensor(20.1000), tensor(68.)]
Client 14, Select Cluster: 1
acc clusters: [tensor(48.1500), tensor(90.4000)]
Client 35, Select Cluster: 0
acc clusters: [tensor(50.7500), tensor(18.5000)]
Client 80, Select Cluster: 1
acc clusters: [tensor(33.4500), tensor(61.3500)]
Client 57, Select Cluster: 1
acc clusters: [tensor(41.7000), tensor(91.6000)]
Client 24, Select Cluster: 0
acc clusters: [tensor(72.4000), tensor(48.1500)]
Client 2, Select Cluster: 1
acc clusters: [tensor(13.1500), tensor(67.4000)]
Client 39, Select Cluster: 1
acc clusters: [tensor(13.1500), tensor(67.4000)]
Client 27, Select Cluster: 1
acc clusters: [tensor(28.3500), tensor(93.3000)]
Client 9, Select Cluster: 1
acc clusters: [tensor(34.8000), tensor(97.0500)]
Client 55, Select Cluster: 0
acc clusters: [tensor(72.4000), tensor(48.1500)]
Client 86, Select Cluster: 0
acc clusters: [tensor(46.3000), tensor(44.1000)]
Client 97, Select Cluster: 1
acc clusters: [tensor(41.7000), tensor(91.6000)]
Client 59, Select Cluster: 1
acc clusters: [tensor(34.8000), tensor(97.0500)]
Client 10, Select Cluster: 1
acc clusters: [tensor(33.4500), tensor(61.3500)]
Client 37, Select Cluster: 1
acc clusters: [tensor(12.9000), tensor(93.)]
Client 19, Select Cluster: 1
acc clusters: [tensor(34.8000), tensor(97.0500)]
Client 73, Select Cluster: 0
acc clusters: [tensor(53.5000), tensor(19.1000)]
Client 95, Select Cluster: 0
acc clusters: [tensor(95.8000), tensor(0.)]
## END OF ROUND ##
Average Train loss 0.061
AVG Init Test Loss: 0.607, AVG Init Test Acc: 77.905
AVG Final Test Loss: 0.056, AVG Final Test Acc: 97.880
----- Analysis End of Round -------
Client 0, Count: 0, Labels: {0: 353, 4: 240}
Client 3, Count: 0, Labels: {3: 334, 9: 273}
Client 14, Count: 0, Labels: {0: 353, 4: 240}
Client 35, Count: 0, Labels: {2: 300, 5: 353}
Client 80, Count: 0, Labels: {0: 353, 3: 333}
Client 57, Count: 0, Labels: {7: 316, 8: 261}
Client 24, Count: 0, Labels: {4: 240, 5: 353}
Client 2, Count: 0, Labels: {2: 300, 9: 273}
Client 39, Count: 0, Labels: {2: 300, 9: 273}
Client 27, Count: 0, Labels: {1: 273, 7: 316}
Client 9, Count: 0, Labels: {4: 240, 9: 273}
Client 55, Count: 0, Labels: {4: 240, 5: 353}
Client 86, Count: 0, Labels: {6: 353, 7: 316}
Client 97, Count: 0, Labels: {7: 315, 8: 260}
Client 59, Count: 0, Labels: {4: 240, 9: 273}
Client 10, Count: 0, Labels: {0: 353, 3: 334}
Client 37, Count: 0, Labels: {7: 316, 9: 273}
Client 19, Count: 0, Labels: {4: 240, 9: 273}
Client 73, Count: 0, Labels: {3: 333, 6: 353}
Client 95, Count: 0, Labels: {5: 353, 6: 353}

Selected Clusters [[35, 24, 55, 86, 73, 95], [0, 3, 14, 80, 57, 2, 39, 27, 9, 97, 59, 10, 37, 19]]

Clusters Glob Acc: [tensor(57.5900), tensor(68.1300)]
###### ROUND 104 ######
Clients [47 15 63 34 36 64 41 83 96 61 58 29  5 45 69 28  3 11 93 42]
Client 47, Select Cluster: 1
acc clusters: [tensor(45.3500), tensor(72.6500)]
Client 15, Select Cluster: 0
acc clusters: [tensor(90.6500), tensor(45.7000)]
Client 63, Select Cluster: 1
acc clusters: [tensor(63.9500), tensor(86.8500)]
Client 34, Select Cluster: 1
acc clusters: [tensor(48.9500), tensor(86.0500)]
Client 36, Select Cluster: 0
acc clusters: [tensor(53.3500), tensor(45.8000)]
Client 64, Select Cluster: 1
acc clusters: [tensor(48.9500), tensor(86.0500)]
Client 41, Select Cluster: 1
acc clusters: [tensor(26.7000), tensor(69.1000)]
Client 83, Select Cluster: 1
acc clusters: [tensor(63.9500), tensor(86.8500)]
Client 96, Select Cluster: 0
acc clusters: [tensor(89.5500), tensor(45.7000)]
Client 61, Select Cluster: 1
acc clusters: [tensor(53.9000), tensor(90.6500)]
Client 58, Select Cluster: 1
acc clusters: [tensor(61.2000), tensor(87.6500)]
Client 29, Select Cluster: 1
acc clusters: [tensor(33.8000), tensor(75.4500)]
Client 5, Select Cluster: 0
acc clusters: [tensor(54.4500), tensor(45.8000)]
Client 45, Select Cluster: 0
acc clusters: [tensor(87.9000), tensor(46.5000)]
Client 69, Select Cluster: 1
acc clusters: [tensor(56.0500), tensor(92.4000)]
Client 28, Select Cluster: 1
acc clusters: [tensor(61.2000), tensor(87.6500)]
Client 3, Select Cluster: 1
acc clusters: [tensor(52.4000), tensor(89.6500)]
Client 11, Select Cluster: 1
acc clusters: [tensor(53.9000), tensor(90.6500)]
Client 93, Select Cluster: 0
acc clusters: [tensor(70.5000), tensor(41.1500)]
Client 42, Select Cluster: 1
acc clusters: [tensor(42.6000), tensor(73.4500)]
## END OF ROUND ##
Average Train loss 0.046
AVG Init Test Loss: 0.506, AVG Init Test Acc: 81.075
AVG Final Test Loss: 0.044, AVG Final Test Acc: 98.268
----- Analysis End of Round -------
Client 47, Count: 0, Labels: {2: 300, 7: 316}
Client 15, Count: 0, Labels: {5: 353, 7: 316}
Client 63, Count: 0, Labels: {3: 333, 7: 316}
Client 34, Count: 0, Labels: {1: 273, 4: 240}
Client 36, Count: 0, Labels: {0: 353, 6: 353}
Client 64, Count: 0, Labels: {1: 273, 4: 240}
Client 41, Count: 0, Labels: {1: 273, 2: 300}
Client 83, Count: 0, Labels: {3: 333, 7: 316}
Client 96, Count: 0, Labels: {6: 352, 7: 315}
Client 61, Count: 0, Labels: {1: 273, 9: 273}
Client 58, Count: 0, Labels: {3: 333, 8: 261}
Client 29, Count: 0, Labels: {2: 300, 9: 273}
Client 5, Count: 0, Labels: {0: 353, 5: 353}
Client 45, Count: 0, Labels: {5: 353, 8: 261}
Client 69, Count: 0, Labels: {4: 240, 9: 273}
Client 28, Count: 0, Labels: {3: 333, 8: 261}
Client 3, Count: 0, Labels: {3: 334, 9: 273}
Client 11, Count: 0, Labels: {1: 273, 9: 273}
Client 93, Count: 0, Labels: {3: 333, 5: 353}
Client 42, Count: 0, Labels: {2: 300, 8: 261}

Selected Clusters [[15, 36, 96, 5, 45, 93], [47, 63, 34, 64, 41, 83, 61, 58, 29, 69, 28, 3, 11, 42]]

Clusters Glob Acc: [tensor(57.8300), tensor(69.1900)]
###### ROUND 105 ######
Clients [78 49 14 96 75 61 79 67 27 18 60  7 83 28 31 97 69 19 38 47]
Client 78, Select Cluster: 1
acc clusters: [tensor(56.9500), tensor(81.0500)]
Client 49, Select Cluster: 1
acc clusters: [tensor(10.7000), tensor(89.3000)]
Client 14, Select Cluster: 1
acc clusters: [tensor(51.7000), tensor(68.6000)]
Client 96, Select Cluster: 0
acc clusters: [tensor(83.9000), tensor(44.9500)]
Client 75, Select Cluster: 0
acc clusters: [tensor(64.6000), tensor(47.6000)]
Client 61, Select Cluster: 1
acc clusters: [tensor(22.3000), tensor(96.2500)]
Client 79, Select Cluster: 1
acc clusters: [tensor(20.7000), tensor(81.7500)]
Client 67, Select Cluster: 1
acc clusters: [tensor(76.9500), tensor(92.5000)]
Client 27, Select Cluster: 1
acc clusters: [tensor(57.2500), tensor(92.5500)]
Client 18, Select Cluster: 1
acc clusters: [tensor(56.9500), tensor(81.0500)]
Client 60, Select Cluster: 1
acc clusters: [tensor(53.3000), tensor(83.1000)]
Client 7, Select Cluster: 1
acc clusters: [tensor(55.6500), tensor(78.0500)]
Client 83, Select Cluster: 1
acc clusters: [tensor(76.9500), tensor(92.5000)]
Client 28, Select Cluster: 1
acc clusters: [tensor(78.2500), tensor(95.5000)]
Client 31, Select Cluster: 1
acc clusters: [tensor(57.2500), tensor(92.5500)]
Client 97, Select Cluster: 1
acc clusters: [tensor(84.6000), tensor(92.9000)]
Client 69, Select Cluster: 1
acc clusters: [tensor(20.7000), tensor(81.7500)]
Client 19, Select Cluster: 1
acc clusters: [tensor(20.7000), tensor(81.7500)]
Client 38, Select Cluster: 1
acc clusters: [tensor(58.5500), tensor(95.5500)]
Client 47, Select Cluster: 1
acc clusters: [tensor(45.6500), tensor(85.6000)]
## END OF ROUND ##
Average Train loss 0.021
AVG Init Test Loss: 0.391, AVG Init Test Acc: 85.540
AVG Final Test Loss: 0.016, AVG Final Test Acc: 99.472
----- Analysis End of Round -------
Client 78, Count: 0, Labels: {4: 240, 8: 261}
Client 49, Count: 0, Labels: {2: 300, 9: 273}
Client 14, Count: 0, Labels: {0: 353, 4: 240}
Client 96, Count: 0, Labels: {6: 352, 7: 315}
Client 75, Count: 0, Labels: {1: 272, 5: 353}
Client 61, Count: 0, Labels: {1: 273, 9: 273}
Client 79, Count: 0, Labels: {4: 240, 9: 272}
Client 67, Count: 0, Labels: {3: 333, 7: 316}
Client 27, Count: 0, Labels: {1: 273, 7: 316}
Client 18, Count: 0, Labels: {4: 240, 8: 261}
Client 60, Count: 0, Labels: {0: 353, 1: 273}
Client 7, Count: 0, Labels: {4: 240, 7: 316}
Client 83, Count: 0, Labels: {3: 333, 7: 316}
Client 28, Count: 0, Labels: {3: 333, 8: 261}
Client 31, Count: 0, Labels: {1: 273, 7: 316}
Client 97, Count: 0, Labels: {7: 315, 8: 260}
Client 69, Count: 0, Labels: {4: 240, 9: 273}
Client 19, Count: 0, Labels: {4: 240, 9: 273}
Client 38, Count: 0, Labels: {1: 273, 8: 261}
Client 47, Count: 0, Labels: {2: 300, 7: 316}

Selected Clusters [[96, 75], [78, 49, 14, 61, 79, 67, 27, 18, 60, 7, 83, 28, 31, 97, 69, 19, 38, 47]]

Clusters Glob Acc: [tensor(46.5100), tensor(66.6100)]
###### ROUND 106 ######
Clients [60 53 62 67 56 84 65  8 41 13 21 98 40  4  0 49 61 43  3 34]
Client 60, Select Cluster: 1
acc clusters: [tensor(51.), tensor(85.6000)]
Client 53, Select Cluster: 1
acc clusters: [tensor(30.1000), tensor(86.7500)]
Client 62, Select Cluster: 1
acc clusters: [tensor(4.2000), tensor(66.7500)]
Client 67, Select Cluster: 1
acc clusters: [tensor(48.8000), tensor(87.3500)]
Client 56, Select Cluster: 0
acc clusters: [tensor(52.9000), tensor(37.)]
Client 84, Select Cluster: 1
acc clusters: [tensor(33.8500), tensor(96.)]
Client 65, Select Cluster: 0
acc clusters: [tensor(72.3500), tensor(48.3000)]
Client 8, Select Cluster: 1
acc clusters: [tensor(77.1000), tensor(96.9000)]
Client 41, Select Cluster: 1
acc clusters: [tensor(47.4500), tensor(67.6500)]
Client 13, Select Cluster: 1
acc clusters: [tensor(30.1000), tensor(86.7500)]
Client 21, Select Cluster: 1
acc clusters: [tensor(51.), tensor(85.6000)]
Client 98, Select Cluster: 1
acc clusters: [tensor(36.9000), tensor(93.3500)]
Client 40, Select Cluster: 1
acc clusters: [tensor(10.8000), tensor(82.0500)]
Client 4, Select Cluster: 1
acc clusters: [tensor(33.8500), tensor(96.)]
Client 0, Select Cluster: 1
acc clusters: [tensor(7.7500), tensor(84.7000)]
Client 49, Select Cluster: 1
acc clusters: [tensor(7.2500), tensor(64.1000)]
Client 61, Select Cluster: 1
acc clusters: [tensor(54.3000), tensor(93.6500)]
Client 43, Select Cluster: 1
acc clusters: [tensor(4.), tensor(75.4500)]
Client 3, Select Cluster: 1
acc clusters: [tensor(7.3000), tensor(83.5000)]
Client 34, Select Cluster: 1
acc clusters: [tensor(51.2500), tensor(96.3000)]
## END OF ROUND ##
Average Train loss 0.079
AVG Init Test Loss: 0.477, AVG Init Test Acc: 82.685
AVG Final Test Loss: 0.084, AVG Final Test Acc: 96.587
----- Analysis End of Round -------
Client 60, Count: 0, Labels: {0: 353, 1: 273}
Client 53, Count: 0, Labels: {3: 333, 8: 261}
Client 62, Count: 0, Labels: {2: 300, 4: 240}
Client 67, Count: 0, Labels: {3: 333, 7: 316}
Client 56, Count: 0, Labels: {0: 353, 6: 353}
Client 84, Count: 0, Labels: {4: 240, 8: 261}
Client 65, Count: 0, Labels: {5: 353, 8: 261}
Client 8, Count: 0, Labels: {1: 273, 8: 261}
Client 41, Count: 0, Labels: {1: 273, 2: 300}
Client 13, Count: 0, Labels: {3: 334, 8: 261}
Client 21, Count: 0, Labels: {0: 353, 1: 273}
Client 98, Count: 0, Labels: {8: 260, 9: 272}
Client 40, Count: 0, Labels: {0: 353, 9: 273}
Client 4, Count: 0, Labels: {4: 240, 8: 261}
Client 0, Count: 0, Labels: {0: 353, 4: 240}
Client 49, Count: 0, Labels: {2: 300, 9: 273}
Client 61, Count: 0, Labels: {1: 273, 9: 273}
Client 43, Count: 0, Labels: {0: 353, 3: 333}
Client 3, Count: 0, Labels: {3: 334, 9: 273}
Client 34, Count: 0, Labels: {1: 273, 4: 240}

Selected Clusters [[56, 65], [60, 53, 62, 67, 84, 8, 41, 13, 21, 98, 40, 4, 0, 49, 61, 43, 3, 34]]

Clusters Glob Acc: [tensor(50.1000), tensor(69.7600)]
###### ROUND 107 ######
Clients [32 33 58  0 17  1  4 89 81 46 60 62 14 56 61 68 22 45 95 20]
Client 32, Select Cluster: 0
acc clusters: [tensor(42.6000), tensor(30.1000)]
Client 33, Select Cluster: 1
acc clusters: [tensor(0.9000), tensor(75.2500)]
Client 58, Select Cluster: 1
acc clusters: [tensor(48.5000), tensor(93.6500)]
Client 0, Select Cluster: 1
acc clusters: [tensor(35.4500), tensor(83.9500)]
Client 17, Select Cluster: 1
acc clusters: [tensor(73.5500), tensor(92.4500)]
Client 1, Select Cluster: 1
acc clusters: [tensor(91.2500), tensor(96.3500)]
Client 4, Select Cluster: 1
acc clusters: [tensor(48.0500), tensor(89.7500)]
Client 89, Select Cluster: 1
acc clusters: [tensor(43.3500), tensor(48.6500)]
Client 81, Select Cluster: 1
acc clusters: [tensor(44.4000), tensor(96.5000)]
Client 46, Select Cluster: 0
acc clusters: [tensor(43.0500), tensor(41.2500)]
Client 60, Select Cluster: 1
acc clusters: [tensor(78.6500), tensor(90.5500)]
Client 62, Select Cluster: 1
acc clusters: [tensor(0.4500), tensor(71.3500)]
Client 14, Select Cluster: 1
acc clusters: [tensor(35.4500), tensor(83.9500)]
Client 56, Select Cluster: 0
acc clusters: [tensor(77.6000), tensor(42.7000)]
Client 61, Select Cluster: 1
acc clusters: [tensor(44.4000), tensor(96.5000)]
Client 68, Select Cluster: 1
acc clusters: [tensor(48.3500), tensor(97.1500)]
Client 22, Select Cluster: 1
acc clusters: [tensor(0.9000), tensor(75.2500)]
Client 45, Select Cluster: 0
acc clusters: [tensor(97.2500), tensor(48.5000)]
Client 95, Select Cluster: 0
acc clusters: [tensor(92.2500), tensor(0.)]
Client 20, Select Cluster: 0
acc clusters: [tensor(84.6500), tensor(42.7000)]
## END OF ROUND ##
Average Train loss 0.111
AVG Init Test Loss: 0.650, AVG Init Test Acc: 81.435
AVG Final Test Loss: 0.190, AVG Final Test Acc: 92.772
----- Analysis End of Round -------
Client 32, Count: 0, Labels: {2: 300, 6: 353}
Client 33, Count: 0, Labels: {2: 300, 3: 333}
Client 58, Count: 0, Labels: {3: 333, 8: 261}
Client 0, Count: 0, Labels: {0: 353, 4: 240}
Client 17, Count: 0, Labels: {1: 273, 7: 316}
Client 1, Count: 0, Labels: {1: 273, 8: 261}
Client 4, Count: 0, Labels: {4: 240, 8: 261}
Client 89, Count: 0, Labels: {6: 353, 9: 272}
Client 81, Count: 0, Labels: {1: 272, 9: 272}
Client 46, Count: 0, Labels: {4: 240, 6: 353}
Client 60, Count: 0, Labels: {0: 353, 1: 273}
Client 62, Count: 0, Labels: {2: 300, 4: 240}
Client 14, Count: 0, Labels: {0: 353, 4: 240}
Client 56, Count: 0, Labels: {0: 353, 6: 353}
Client 61, Count: 0, Labels: {1: 273, 9: 273}
Client 68, Count: 0, Labels: {8: 261, 9: 273}
Client 22, Count: 0, Labels: {2: 300, 3: 334}
Client 45, Count: 0, Labels: {5: 353, 8: 261}
Client 95, Count: 0, Labels: {5: 353, 6: 353}
Client 20, Count: 0, Labels: {0: 353, 5: 353}

Selected Clusters [[32, 46, 56, 45, 95, 20], [33, 58, 0, 17, 1, 4, 89, 81, 60, 62, 14, 61, 68, 22]]

Clusters Glob Acc: [tensor(43.4700), tensor(69.2100)]
###### ROUND 108 ######
Clients [80 24 89  8 23 25  6 47 49 11 20 57  7 22 19 78 87 59 94 83]
Client 80, Select Cluster: 1
acc clusters: [tensor(30.2500), tensor(82.7000)]
Client 24, Select Cluster: 0
acc clusters: [tensor(50.5500), tensor(40.5000)]
Client 89, Select Cluster: 1
acc clusters: [tensor(46.9000), tensor(49.5500)]
Client 8, Select Cluster: 1
acc clusters: [tensor(75.6500), tensor(97.2000)]
Client 23, Select Cluster: 1
acc clusters: [tensor(37.8000), tensor(88.3000)]
Client 25, Select Cluster: 0
acc clusters: [tensor(96.6000), tensor(0.)]
Client 6, Select Cluster: 0
acc clusters: [tensor(47.1500), tensor(40.5000)]
Client 47, Select Cluster: 1
acc clusters: [tensor(14.), tensor(76.1000)]
Client 49, Select Cluster: 1
acc clusters: [tensor(0.4000), tensor(84.3000)]
Client 11, Select Cluster: 1
acc clusters: [tensor(37.8500), tensor(98.3500)]
Client 20, Select Cluster: 0
acc clusters: [tensor(80.), tensor(43.2000)]
Client 57, Select Cluster: 1
acc clusters: [tensor(52.), tensor(89.7500)]
Client 7, Select Cluster: 1
acc clusters: [tensor(14.4500), tensor(81.8500)]
Client 22, Select Cluster: 1
acc clusters: [tensor(0.3500), tensor(74.2500)]
Client 19, Select Cluster: 1
acc clusters: [tensor(0.8500), tensor(90.0500)]
Client 78, Select Cluster: 1
acc clusters: [tensor(38.6500), tensor(88.9000)]
Client 87, Select Cluster: 1
acc clusters: [tensor(14.), tensor(76.1000)]
Client 59, Select Cluster: 1
acc clusters: [tensor(0.8500), tensor(90.0500)]
Client 94, Select Cluster: 0
acc clusters: [tensor(50.5500), tensor(40.5000)]
Client 83, Select Cluster: 1
acc clusters: [tensor(14.1500), tensor(80.8500)]
## END OF ROUND ##
Average Train loss 0.071
AVG Init Test Loss: 0.735, AVG Init Test Acc: 78.658
AVG Final Test Loss: 0.045, AVG Final Test Acc: 98.305
----- Analysis End of Round -------
Client 80, Count: 0, Labels: {0: 353, 3: 333}
Client 24, Count: 0, Labels: {4: 240, 5: 353}
Client 89, Count: 0, Labels: {6: 353, 9: 272}
Client 8, Count: 0, Labels: {1: 273, 8: 261}
Client 23, Count: 0, Labels: {1: 273, 3: 334}
Client 25, Count: 0, Labels: {5: 353, 6: 353}
Client 6, Count: 0, Labels: {4: 240, 6: 353}
Client 47, Count: 0, Labels: {2: 300, 7: 316}
Client 49, Count: 0, Labels: {2: 300, 9: 273}
Client 11, Count: 0, Labels: {1: 273, 9: 273}
Client 20, Count: 0, Labels: {0: 353, 5: 353}
Client 57, Count: 0, Labels: {7: 316, 8: 261}
Client 7, Count: 0, Labels: {4: 240, 7: 316}
Client 22, Count: 0, Labels: {2: 300, 3: 334}
Client 19, Count: 0, Labels: {4: 240, 9: 273}
Client 78, Count: 0, Labels: {4: 240, 8: 261}
Client 87, Count: 0, Labels: {2: 300, 7: 315}
Client 59, Count: 0, Labels: {4: 240, 9: 273}
Client 94, Count: 0, Labels: {4: 240, 5: 353}
Client 83, Count: 0, Labels: {3: 333, 7: 316}

Selected Clusters [[24, 25, 6, 20, 94], [80, 89, 8, 23, 47, 49, 11, 57, 7, 22, 19, 78, 87, 59, 83]]

Clusters Glob Acc: [tensor(44.2400), tensor(68.3900)]
###### ROUND 109 ######
Clients [83 86 57 20 78 87 51  4 89 84 90 48 35 46 15 33 61 85 45 93]
Client 83, Select Cluster: 1
acc clusters: [tensor(0.2500), tensor(94.2000)]
Client 86, Select Cluster: 1
acc clusters: [tensor(23.1500), tensor(48.8500)]
Client 57, Select Cluster: 1
acc clusters: [tensor(32.3000), tensor(96.9000)]
Client 20, Select Cluster: 0
acc clusters: [tensor(84.6000), tensor(37.4000)]
Client 78, Select Cluster: 0
acc clusters: [tensor(79.7500), tensor(72.7000)]
Client 87, Select Cluster: 1
acc clusters: [tensor(0.), tensor(94.3000)]
Client 51, Select Cluster: 1
acc clusters: [tensor(33.4500), tensor(92.2000)]
Client 4, Select Cluster: 0
acc clusters: [tensor(79.7500), tensor(72.7000)]
Client 89, Select Cluster: 1
acc clusters: [tensor(23.1500), tensor(44.7500)]
Client 84, Select Cluster: 0
acc clusters: [tensor(79.7500), tensor(72.7000)]
Client 90, Select Cluster: 1
acc clusters: [tensor(34.6000), tensor(86.2500)]
Client 48, Select Cluster: 1
acc clusters: [tensor(32.5500), tensor(93.4000)]
Client 35, Select Cluster: 0
acc clusters: [tensor(50.), tensor(45.4500)]
Client 46, Select Cluster: 0
acc clusters: [tensor(70.6000), tensor(24.6500)]
Client 15, Select Cluster: 0
acc clusters: [tensor(50.), tensor(48.8500)]
Client 33, Select Cluster: 1
acc clusters: [tensor(0.2500), tensor(90.8000)]
Client 61, Select Cluster: 1
acc clusters: [tensor(33.4500), tensor(92.2000)]
Client 85, Select Cluster: 0
acc clusters: [tensor(73.1500), tensor(0.)]
Client 45, Select Cluster: 0
acc clusters: [tensor(82.3000), tensor(48.0500)]
Client 93, Select Cluster: 0
acc clusters: [tensor(50.2500), tensor(45.3500)]
## END OF ROUND ##
Average Train loss 0.059
AVG Init Test Loss: 0.778, AVG Init Test Acc: 76.700
AVG Final Test Loss: 0.053, AVG Final Test Acc: 98.048
----- Analysis End of Round -------
Client 83, Count: 0, Labels: {3: 333, 7: 316}
Client 86, Count: 0, Labels: {6: 353, 7: 316}
Client 57, Count: 0, Labels: {7: 316, 8: 261}
Client 20, Count: 0, Labels: {0: 353, 5: 353}
Client 78, Count: 0, Labels: {4: 240, 8: 261}
Client 87, Count: 0, Labels: {2: 300, 7: 315}
Client 51, Count: 0, Labels: {1: 273, 9: 273}
Client 4, Count: 0, Labels: {4: 240, 8: 261}
Client 89, Count: 0, Labels: {6: 353, 9: 272}
Client 84, Count: 0, Labels: {4: 240, 8: 261}
Client 90, Count: 0, Labels: {0: 352, 7: 315}
